tweet_id,created_at,text,favorties,retweets
1240282032858640385,2020-03-18 14:20:54,@ThatFridgeGuy We see your swag over there! Is it too early to fill that flask? (Asking for a friend)😂,2,0
1240280333439950854,2020-03-18 14:14:09,@jammarx1 Sweeeettt! We need to get you a NUG sticker to add to your collection!,1,0
1240280064803078155,2020-03-18 14:13:05,@homelaber @AngeloLuciani Nice mug! Looks like your home office setup is pretty rad too!,2,0
1240271983100731392,2020-03-18 13:40:58,Working from home? Let's see a pic of that #NCUG swag in your home office for a chance to win a sweet prize! (If yo… https://t.co/UPKjtM4Emq,22,7
1239989065988128775,2020-03-17 18:56:45,"May your blessings outnumber the shamrocks that grow, and may trouble avoid you wherever you go 💚🧡

Happy St. Patri… https://t.co/38OyOK8Csx",14,2
1239934778859716608,2020-03-17 15:21:02,"#NCUG has got you covered, no matter where you are working from these days. Follow this link to learn more about ho… https://t.co/evZYqcUeJ8",6,2
1238236249049030657,2020-03-12 22:51:41,#Finland #NCUG carried on with their meeting via Zoom today. Thank you to our dear members and @JouniLamminmaki… https://t.co/cAt3zoTQ3V,1,0
1238138567030796288,2020-03-12 16:23:32,When #wfh is mandatory and no longer a perk. 👩🏻‍💻🏘👨🏽‍💻 https://t.co/z8tuWJul3P,4,2
1237898145574469633,2020-03-12 00:28:11,@Rhunt_NUG @TomakinDanielle Thank you for working with us on short notice to adjust #Nashville #NCUG! Teamwork. 🤜🤛,1,0
1237830159677509632,2020-03-11 19:58:02,🗣️🗣️ In case you haven't heard: We celebrated our 200th #NCUG meeting yesterday! #Calgary and #Wisconsin did it up… https://t.co/95ko53ajyP,11,0
1237761482751909888,2020-03-11 15:25:08,Hey #Nashville! There is still time to sign up for our virtual #NCUG meeting happening TODAY! Hop online and intera… https://t.co/VuYNYePZSy,3,0
1237525564254081025,2020-03-10 23:47:41,5️⃣ steps to work anywhere. #freetobe #NutanixEUC https://t.co/nwCSkN9tSy,1,0
1237489175219204098,2020-03-10 21:23:05,#NCUG + #Xtribe featured on the #Nutanix Community Podcast 🎧. Learn more about what these programs have to offer! 🗣 https://t.co/vOVdbBpIFd,11,5
1237481744875438081,2020-03-10 20:53:33,@jfaisal1 @TELUS_Spark @nutanix Parrrrtayyyy!!,1,0
1237403574864211968,2020-03-10 15:42:56,"St. Patricks day is just around the corner &amp; we are feeling pretty lucky, because today marks the 200th meeting in… https://t.co/lPnn4SvU3e",9,9
1237066286137409545,2020-03-09 17:22:40,@HYCUInc @NutanixNation 💜💚💙,0,0
1237061006116802560,2020-03-09 17:01:41,Did someone say #SquadGoals? #NCUG 200th meeting is on 3.10 in #GreenBay and #Calgary. Sign up for live product dem… https://t.co/T3wHhnRBVl,4,2
1235962830676832256,2020-03-06 16:17:56,Knowledge is power 👨‍🎓👩‍🎓 https://t.co/XThysE85vI,8,2
1235961097355550720,2020-03-06 16:11:03,@DavidMirror @luisfruiz @lowndes2011 @TomakinDanielle 🥳,0,0
1235681044772216833,2020-03-05 21:38:13,All the feels. #NCUG #WhereYouBelong https://t.co/WoIHH9Kkip,8,1
1235680842355105792,2020-03-05 21:37:25,Throwback #Nutanix branded chucks. Still fly. https://t.co/jlsCCpt7HS,6,0
1235321762902089728,2020-03-04 21:50:34,"#NCUG is celebrating our 200th meeting next week. If you are in the #GreenBay area, join us + #HYCU at Lambeau Fiel… https://t.co/auQkMyGDuq",9,2
1235310080914006023,2020-03-04 21:04:08,Freedom. Flexibility. Continuous productivity. #NutanixEUC https://t.co/71BV5DC6oF,3,0
1235249746039558144,2020-03-04 17:04:23,#Tulsa are you ready to rock with us at the first #NCUG meeting on 3.5? Sign up at https://t.co/IxTmtSC5Bb for an o… https://t.co/O2VxecqWPQ,2,0
1234974489701576704,2020-03-03 22:50:37,"Hey #NewZealand, you guys really scored because the next #NCUG #Christchurch is 5 Mar! Sign up at… https://t.co/ecJ0py5DKg",0,0
1234914909001076739,2020-03-03 18:53:52,"Our hearts and thoughts are with everyone in Nashville today, especially those impacted by last night's tornadoes… https://t.co/VUfBlwdbtv",1,0
1234861942256406529,2020-03-03 15:23:24,Llamando a todos los entusiastas de #Nutanix y la tecnología en el área de #Ecuador!! Nos complace invitarlo a una… https://t.co/b7xGKUkYZt,12,5
1234617966508924928,2020-03-02 23:13:55,Now that’s hot💥 https://t.co/8xc5LPBuUf,7,3
1234556265159806976,2020-03-02 19:08:45,"Now that we've leaped into March, we are excited to announce the line-up of #NCUG meetings! This is… https://t.co/zX7DWOzOkA",9,5
1233492894847291392,2020-02-28 20:43:17,#SiliconValley #NCUG is happening next week on Mar 5! Join us at #Nutanix HQ to hear tips from #Cloud experts on ho… https://t.co/YbPoD5aiMx,5,0
1233249414744924160,2020-02-28 04:35:47,#NCUG Bogotá 🇨🇴❤️ https://t.co/5sUaWbAMU7,0,0
1233159014558552065,2020-02-27 22:36:34,"#NEXTconf is the place to expand your cloud knowledge, network w 1000s of your peers plus it’s super fun! Register… https://t.co/DJenm3iscX",1,1
1230293738800308224,2020-02-20 00:50:59,@nugireland @NutanixEDU Woop woop! Can't wait to hear it!!,3,0
1230279421434695680,2020-02-19 23:54:06,Great beer 🍺 + Great food 🍕+ Even better networking 🤝and knowledge sharing 🧠 = a successful first #NCUG meeting in… https://t.co/yloHw3PvuJ,4,1
1230272436219736064,2020-02-19 23:26:20,"Dallas, come see us at our next #NCUG meeting on 2.21.20! Sign up here at  https://t.co/AoEkkGirWQ to connect with… https://t.co/4D9i2KDJvv",4,0
1230192428365185024,2020-02-19 18:08:25,"Our first #Scotland #NCUG meeting is tomorrow, 20 February! Don't worry though, there's still time to register beca… https://t.co/KiOh2b6kdD",3,4
1228544481194074112,2020-02-15 05:00:04,"Hey Scotland, when is the last time you blushed because you felt special? 

On 2.20.20 the 1st #NCUG meeting takes… https://t.co/rMLZ7dv2UK",2,0
1228438060884348934,2020-02-14 21:57:11,Olá São Paulo! Participe conosco deste evento especial para usuários das tecnologias Nutanix!… https://t.co/tMgpMXuN4t,4,2
1228397244564422658,2020-02-14 19:15:00,"Did you hear the news? We launched not one, but TWO new #NCUG chapters this week! Congrats
@ELHAJIZADIL and… https://t.co/62UyTnE1jq",15,4
1228362460819648513,2020-02-14 16:56:47,Happy 💞 Day to our #NCUG Community❣️ #WhereYouBelong https://t.co/jqOT5lylTh,12,1
1228347801588793344,2020-02-14 15:58:32,@HoseaAbere @TomakinDanielle Congrats @HoseaAbere!!!,3,0
1228075481896869888,2020-02-13 21:56:26,#NCUG February Spotlight⚡️we'd like to introduce you to our Dallas Champ @jchallmark. Read what he has to say about… https://t.co/yjf60Erc20,3,0
1228056249570193409,2020-02-13 20:40:00,ATTN: #NCUG Fam! Our meetings are a great way to collaborate and share ideas around topics in IT within your commun… https://t.co/alHxUbWyJC,5,1
1228048225250299904,2020-02-13 20:08:07,"Triangle! There is a #NCUG meeting on 2.18.20 for an opportunity to share ideas, as well as learn from IT professio… https://t.co/JggvPdNUZy",3,0
1227718301867864064,2020-02-12 22:17:07,"A sneak peak of what the next #NCUG meeting in Portland will look like on 2.18.20! Okay there won't be unicycles, b… https://t.co/MI6GNa53I6",3,0
1227710296506195968,2020-02-12 21:45:19,"ROLL CALL! Casablanca, who will be attending the #NCUG meeting on 2.13.20? Treat yourself, and sign up at… https://t.co/3I3QAoE3Kd",3,0
1227472894202142722,2020-02-12 06:01:57,@RonnieDOTie @nugireland Nice!,1,0
1227354134342320128,2020-02-11 22:10:03,"Hey, you! Yeah, you! Know an innovative IT leader (or team) who is transforming their organization? Give these visi… https://t.co/gl2dby294T",4,3
1227348409603936256,2020-02-11 21:47:18,"Nope, you're not dreaming, here are the February 2020 #NCUG meeting dates! See your location? Sign up at… https://t.co/fzSoaC4wNo",4,2
1225958625048268800,2020-02-08 01:44:48,@Rhunt_NUG 💙🏆💚,2,0
1225945013307076608,2020-02-08 00:50:42,"Hey Kenya, are you ready for your 1st #NCUG meeting on 2/13?  Sign up for an opportunity to watch live product demo… https://t.co/tjHdtwcjXO",5,0
1225868740283121664,2020-02-07 19:47:37,"#NCUG New Zealand coming to Christchurch on 5 March! If you are interested in sharing your #Nutanix journey, DM… https://t.co/YtA3VACbuS",2,1
1225211718634110976,2020-02-06 00:16:51,"🏆Show some love to your IT Rock Stars, Trailblazers, Transformers &amp; those w .Heart🏆 https://t.co/dMVHBJhoDx",9,2
1224742490328072193,2020-02-04 17:12:18,"Learn more about the Houston NUG Champs and their passion for @NutanixEDU and #NCUG🚀
https://t.co/PXNk2DWGmv",6,2
1222622964354433024,2020-01-29 20:50:04,"#SQL workloads on #Nutanix, plus food and more info, yes please! Secure your spot today! #NCUG #Bend #Indiana… https://t.co/Xlq4oG7lrZ",1,0
1222621698714767360,2020-01-29 20:45:02,TY #smartbox for sharing your #Nutanix #AHV knowledge! #NCUG #Ireland #WhereYouBelong https://t.co/p6ofvV8pTk,1,1
1222620970281648129,2020-01-29 20:42:09,Let’s keep it going Ireland #NCUG! https://t.co/aSuO6lb8JX,2,0
1222620595843518464,2020-01-29 20:40:39,"🇮🇪 #NCUG were slim w the sweets, but heavy with convo!#WhereYouBelong https://t.co/yCYAi0kP0a",0,0
1220826553954652162,2020-01-24 21:51:46,"✔️out what #NCUG Champ 
@darkxenorider had to say about why his team chose #Nutanix..
“..we discovered that the pri… https://t.co/6DISd05ell",9,2
1219673938361372672,2020-01-21 17:31:42,"🗣️To our #Cloud &amp; #IT community in Miami, Ft. Lauderdale &amp; Hollywood, come join us for our 2nd #NCUG meeting at Dav… https://t.co/wU24RUPrfl",5,2
1217959699833856000,2020-01-16 23:59:55,RT @nutanix: Change is a good thing! Learn about some of the progress we’ve made after transitioning to a subscription model: 📊 https://t.c…,0,2
1217814165739302913,2020-01-16 14:21:37,"Register for #NEXTConf Chicago and hear from of our extraordinary speakers, Mike Rowe! https://t.co/qyANIhbFm2",3,1
1217810553525219329,2020-01-16 14:07:16,yes yes and yes! https://t.co/vWy3CXi8to,4,0
1217563239812337665,2020-01-15 21:44:32,@jfaisal1 @nutanix @NutanixNation Thanks for being part of #NCUG! We love having you as our Champ!,2,0
1215786760271097856,2020-01-11 00:05:26,I spy our #SLC #NCUG Champ on the list! Congrats Todd! https://t.co/8sqGmIhI8V,8,1
1215422790750199808,2020-01-09 23:59:09,Magnificent #MexicoCity #NCUG is hosting its 2nd meeting next week. We have a special guest from V2S Mexico coverin… https://t.co/rsNKgnYzGn,7,1
1215412684956426240,2020-01-09 23:19:00,The 1st San Francisco #NCUG meeting is happening next week! Sign up today to save your spot. You'll not only engage… https://t.co/Ysln7zPRL5,5,2
1215097542414749696,2020-01-09 02:26:44,"We're not done yet! More #NCUG meetings below⤵️

🇺🇸Indianapolis - https://t.co/cK8JVOAriU
🇺🇸South Florida -… https://t.co/NNNt1xW1N7",3,2
1215096662265253888,2020-01-09 02:23:14,Looking to network with your fellow #cloudbuilders &amp; #ITpros. We've got you covered. See the line-up of #NCUG meeti… https://t.co/Tc6SgzxwtT,7,2
1215094950766903296,2020-01-09 02:16:26,#NCUG is coming into2⃣0⃣2⃣0⃣strong! Meetings galore throughout January. Check out the full list on the NUG Forum ➡️… https://t.co/c0ZsgVpG0m,6,4
1214943588657725440,2020-01-08 16:14:58,#NutanixUniversity https://t.co/CzyWuWJNEs,4,1
1209514589097844736,2019-12-24 16:42:04,#NCUG wishes you a very Happy Holiday! #WhereYouBelong https://t.co/ap9lyAw3EH,12,3
1209210363771637760,2019-12-23 20:33:11,Congrats to the XTRIBE advocates! https://t.co/0VEY0VlT9g,4,1
1208081214038372352,2019-12-20 17:46:21,We had so much to celebrate this year that we had to break it up into two posts! 🎉Read more #NCUG celebrations here… https://t.co/CrCXtatzGL,11,3
1208076251228856320,2019-12-20 17:26:37,2019 has been an excellent year for the Nutanix User Group program! As we close out the year we’re celebrating our… https://t.co/w5wNskX4CV,9,5
1207815851845357568,2019-12-20 00:11:53,@jfaisal1 @TomakinDanielle Here’s to a spectacular 2020🥳,3,0
1207691354014400515,2019-12-19 15:57:11,"RT @KansasUser: Thanks Jonathan, come one come all!  Looking forward to seeing everyone tomorrow. #nutanix #ncug https://t.co/jINOa6xHOp",0,1
1207388318222225415,2019-12-18 19:53:01,"RT @Nutanix_LATAM: Quito, Ecuador is the scenario of this new @nutanix_ug chapter in Latin America. Our 5th user group in Latin America alo…",0,3
1207388092249911302,2019-12-18 19:52:08,RT @Magneet_nl: Report out of the second Dutch Nutanix User Group Meeting #NCUG #Netherlands #WhereWeBelong #NutanixNTC #vCommunity https:/…,0,1
1195412361865129984,2019-11-15 18:44:51,Lookin' good ATL #NCUG! TY to our extraordinary Champs and #Nutanix SE for being the best. #WhereYouBelong https://t.co/gOB0OzA7aq,1,0
1195411358776315904,2019-11-15 18:40:52,What up NYC! Welcome to the #NCUG fam! First meeting in the books ✔️ and it's only up from here.... #WhereYouBelong… https://t.co/N2m1w1xb1U,1,0
1195093126769065984,2019-11-14 21:36:19,Check out the line-up of instructor-led trainings for Dec &amp; Jan. Grow your knowledge. Grow your value.… https://t.co/OUGRROn1Cw,2,0
1195030650987806721,2019-11-14 17:28:04,#Bogota #Quito #Netherlands we've got you covered with some #NCUG fun! Connect with cloud builders and IT pros like… https://t.co/kTCpqmsnql,1,0
1195020848274391040,2019-11-14 16:49:07,"#NCUG where it's about the users and for the users. Join us &amp; your peers at an upcoming meeting! 

Herndon🇺🇸… https://t.co/U45FadKzYE",0,0
1194853968628707328,2019-11-14 05:46:00,#NCUG Irvine back in action! ☑️ https://t.co/ZLi6MXZrgJ,1,0
1194853217693138944,2019-11-14 05:43:01,💜 #NCUG + #HYCU 💜 Thank you for the continuous partnership! https://t.co/pqOg49unS4,4,0
